time_remaining,q_couriers,q_orders,Theta1,Theta2,Theta3,Theta4,action_1hr,action_1.5hr,reward,next_time_remaining,next_q_couriers,next_q_orders,next_Theta1,next_Theta2,next_Theta3,next_Theta4
135,91,23,-82,36,29,-10.668564691883851,1,1,-0.45,130,87,31,-82,37,33,-13.089720887264663
130,87,31,-82,37,33,-13.089720887264663,1,0,-0.2,125,85,36,-82,43,36,-14.44386185530008
125,85,36,-82,43,36,-14.44386185530008,2,1,-0.65,120,87,37,-85,39,41,-13.517565636276158
120,87,37,-85,39,41,-13.517565636276158,0,1,-0.25,115,84,43,-84,41,44,-16.00797078834256
115,84,43,-84,41,44,-16.00797078834256,2,1,-0.65,110,84,39,-84,34,45,-16.198830230937613
110,84,39,-84,34,45,-16.198830230937613,2,1,-0.65,105,88,41,-88,29,41,-18.430900045781502
105,88,41,-88,29,41,-18.430900045781502,2,1,-0.65,100,89,34,-89,24,35,-18.644468579299712
100,89,34,-89,24,35,-18.644468579299712,2,0,-0.4,95,90,29,-90,20,29,-19.33758311141623
95,90,29,-90,20,29,-19.33758311141623,2,1,-0.65,90,92,24,-92,23,25,-20.311871644380147
90,92,24,-92,23,25,-20.311871644380147,2,2,-0.9,90,92,24,-92,23,25,-20.311871644380147
540,1,0,61,0,0,0.0,0,0,0.0,535,6,0,85,0,0,0.0
535,6,0,85,0,0,0.0,0,1,-0.25,530,11,0,83,2,0,0.0
530,11,0,83,2,0,0.0,1,0,-0.2,525,20,0,72,4,1,-1.5531779177931355
525,20,0,72,4,1,-1.5531779177931355,2,2,-0.9,520,28,2,65,5,3,-3.6796044008758244
520,28,2,65,5,3,-3.6796044008758244,1,1,-0.45,515,39,4,55,5,4,-7.646796239438254
515,39,4,55,5,4,-7.646796239438254,2,0,-0.4,510,48,5,45,10,5,-10.557027952821612
510,48,5,45,10,5,-10.557027952821612,0,0,0.0,505,56,5,35,11,8,-10.216998658498204
505,56,5,35,11,8,-10.216998658498204,2,2,-0.9,500,64,10,33,10,11,-11.817517686892186
500,64,10,33,10,11,-11.817517686892186,0,0,0.0,495,72,11,31,9,11,-16.817517686892188
495,72,11,31,9,11,-16.817517686892188,0,1,-0.25,490,74,10,35,9,11,-15.957520079705121
490,74,10,35,9,11,-15.957520079705121,0,1,-0.25,485,78,9,28,11,9,-17.831753308779632
485,78,9,28,11,9,-17.831753308779632,1,1,-0.45,480,85,9,18,7,10,-17.579500857708876
480,85,9,18,7,10,-17.579500857708876,0,2,-0.5,475,88,11,16,9,11,-20.826828553684866
475,88,11,16,9,11,-20.826828553684866,1,1,-0.45,470,88,7,17,9,9,-12.661682101800443
470,88,7,17,9,9,-12.661682101800443,0,1,-0.25,465,90,9,17,11,9,-14.130492721065117
465,90,9,17,11,9,-14.130492721065117,2,1,-0.65,460,94,9,9,10,10,-14.196454553200407
460,94,9,9,10,10,-14.196454553200407,1,0,-0.2,455,96,11,1,10,11,-14.892336865239118
455,96,11,1,10,11,-14.892336865239118,1,1,-0.45,450,98,10,-1,12,12,-15.698682367259254
450,98,10,-1,12,12,-15.698682367259254,2,1,-0.65,445,101,10,0,12,11,-16.4994259812372
445,101,10,0,12,11,-16.4994259812372,2,2,-0.9,440,105,12,-8,12,14,-15.127036422779664
440,105,12,-8,12,14,-15.127036422779664,2,0,-0.4,435,103,12,-13,9,12,-14.985208187911079
435,103,12,-13,9,12,-14.985208187911079,1,0,-0.2,430,108,12,-22,9,12,-17.365579662841537
430,108,12,-22,9,12,-17.365579662841537,1,2,-0.7,425,113,9,-23,8,9,-18.303710564070524
425,113,9,-23,8,9,-18.303710564070524,1,2,-0.7,420,117,9,-28,9,9,-23.303710564070524
420,117,9,-28,9,9,-23.303710564070524,0,1,-0.25,415,115,8,-28,7,9,-20.9555985155166
415,115,8,-28,7,9,-20.9555985155166,2,2,-0.9,410,118,9,-33,6,9,-15.414007687489491
410,118,9,-33,6,9,-15.414007687489491,2,0,-0.4,405,118,7,-35,6,7,-11.451495952078643
405,118,7,-35,6,7,-11.451495952078643,2,1,-0.65,400,119,6,-36,6,6,-13.754672272308147
400,119,6,-36,6,6,-13.754672272308147,2,2,-0.9,395,122,6,-30,7,6,-18.754672272308145
395,122,6,-30,7,6,-18.754672272308145,0,1,-0.25,390,120,6,-24,4,7,-20.602790274772918
390,120,6,-24,4,7,-20.602790274772918,2,1,-0.65,385,117,7,-21,3,7,-21.349611495906412
385,117,7,-21,3,7,-21.349611495906412,1,1,-0.45,380,122,4,-26,5,4,-13.21035461113842
380,122,4,-26,5,4,-13.21035461113842,2,1,-0.65,375,128,3,-29,7,4,-10.261090781239005
375,128,3,-29,7,4,-10.261090781239005,1,0,-0.2,370,133,5,-32,11,6,-10.997408987677366
370,133,5,-32,11,6,-10.997408987677366,0,0,0.0,365,129,7,-31,11,7,-14.168199361109966
365,129,7,-31,11,7,-14.168199361109966,1,0,-0.2,360,125,11,-23,15,12,-12.551954282240173
360,125,11,-23,15,12,-12.551954282240173,2,1,-0.65,355,129,11,-25,17,11,-12.9461901050589
355,129,11,-25,17,11,-12.9461901050589,1,1,-0.45,350,129,15,-26,17,16,-11.59396390586085
350,129,15,-26,17,16,-11.59396390586085,2,1,-0.65,345,133,17,-25,16,18,-15.009977023455466
345,133,17,-25,16,18,-15.009977023455466,1,0,-0.2,340,129,17,-15,16,17,-17.255541075657483
340,129,17,-15,16,17,-17.255541075657483,0,2,-0.5,335,121,16,-4,17,18,-17.435498368910665
335,121,16,-4,17,18,-17.435498368910665,2,2,-0.9,330,123,16,-5,13,18,-15.495549717364336
330,123,16,-5,13,18,-15.495549717364336,0,2,-0.5,325,126,17,-3,12,17,-17.85446423972728
325,126,17,-3,12,17,-17.85446423972728,0,0,0.0,320,119,13,6,15,13,-16.939038728584645
320,119,13,6,15,13,-16.939038728584645,1,0,-0.2,315,112,12,11,16,13,-16.785890301948914
315,112,12,11,16,13,-16.785890301948914,0,2,-0.5,310,109,15,15,17,15,-15.023218220080356
310,109,15,15,17,15,-15.023218220080356,1,1,-0.45,305,113,16,13,19,18,-15.467726366296372
305,113,16,13,19,18,-15.467726366296372,2,2,-0.9,300,115,17,8,34,18,-13.450139871708428
300,115,17,8,34,18,-13.450139871708428,2,0,-0.4,295,112,19,7,39,23,-10.60251216111285
295,112,19,7,39,23,-10.60251216111285,1,0,-0.2,290,110,34,9,39,37,-10.10595655393252
290,110,34,9,39,37,-10.10595655393252,0,2,-0.5,285,108,39,7,43,41,-13.121259517570534
285,108,39,7,43,41,-13.121259517570534,1,1,-0.45,280,107,39,10,39,41,-14.388364724058997
280,107,39,10,39,41,-14.388364724058997,0,1,-0.25,275,114,43,-1,40,44,-16.905116144479745
275,114,43,-1,40,44,-16.905116144479745,2,0,-0.4,270,117,39,-14,25,41,-19.316399313874093
270,117,39,-14,25,41,-19.316399313874093,1,1,-0.45,265,118,40,-15,24,40,-21.001314135007107
265,118,40,-15,24,40,-21.001314135007107,1,0,-0.2,260,117,25,-14,23,26,-19.040314480978033
260,117,25,-14,23,26,-19.040314480978033,0,0,0.0,255,116,24,-15,20,24,-17.966763106938274
255,116,24,-15,20,24,-17.966763106938274,0,1,-0.25,250,119,23,-22,22,24,-16.27145860871082
250,119,23,-22,22,24,-16.27145860871082,2,2,-0.9,245,117,20,-22,16,21,-14.723580533248102
245,117,20,-22,16,21,-14.723580533248102,1,1,-0.45,240,119,22,-22,17,22,-17.613469759952874
240,119,22,-22,17,22,-17.613469759952874,2,2,-0.9,235,121,16,-27,14,16,-18.37819820594852
235,121,16,-27,14,16,-18.37819820594852,0,1,-0.25,230,120,17,-26,14,17,-20.396370277213755
230,120,17,-26,14,17,-20.396370277213755,0,1,-0.25,225,124,14,-28,13,17,-15.987728577717084
225,124,14,-28,13,17,-15.987728577717084,2,1,-0.65,220,128,14,-33,12,15,-15.172045330269551
220,128,14,-33,12,15,-15.172045330269551,2,1,-0.65,215,131,13,-37,14,14,-14.668572901337525
215,131,13,-37,14,14,-14.668572901337525,1,0,-0.2,210,129,12,-33,15,12,-14.351050573669701
210,129,12,-33,15,12,-14.351050573669701,1,2,-0.7,205,135,14,-34,14,15,-15.953223440600505
205,135,14,-34,14,15,-15.953223440600505,2,1,-0.65,200,139,15,-42,13,15,-16.97785389450254
200,139,15,-42,13,15,-16.97785389450254,2,1,-0.65,195,138,14,-45,12,16,-16.769759117912766
195,138,14,-45,12,16,-16.769759117912766,0,2,-0.5,190,139,13,-56,12,13,-16.02833228882275
190,139,13,-56,12,13,-16.02833228882275,0,2,-0.5,185,139,12,-63,10,12,-17.331039772136123
185,139,12,-63,10,12,-17.331039772136123,0,2,-0.5,180,136,12,-65,12,12,-17.180022768825737
180,136,12,-65,12,12,-17.180022768825737,1,1,-0.45,175,132,10,-68,11,11,-18.293852515436605
175,132,10,-68,11,11,-18.293852515436605,1,0,-0.2,170,133,12,-76,9,12,-14.096268883615068
170,133,12,-76,9,12,-14.096268883615068,0,1,-0.25,165,130,11,-81,11,11,-17.900596570992924
165,130,11,-81,11,11,-17.900596570992924,0,0,0.0,160,131,9,-88,14,9,-16.833879643019625
160,131,9,-88,14,9,-16.833879643019625,2,2,-0.9,155,130,11,-95,16,13,-13.266369053336803
155,130,11,-95,16,13,-13.266369053336803,0,2,-0.5,150,121,14,-91,17,15,-12.248483573064751
150,121,14,-91,17,15,-12.248483573064751,1,2,-0.7,145,121,16,-100,23,18,-14.625658697054595
145,121,16,-100,23,18,-14.625658697054595,0,2,-0.5,140,121,17,-104,31,19,-10.429770284989589
140,121,17,-104,31,19,-10.429770284989589,1,0,-0.2,135,119,23,-106,36,29,-10.668564691883851
135,119,23,-106,36,29,-10.668564691883851,1,1,-0.45,130,116,31,-108,37,33,-13.089720887264663
130,116,31,-108,37,33,-13.089720887264663,1,1,-0.45,125,115,36,-109,43,36,-14.44386185530008
125,115,36,-109,43,36,-14.44386185530008,1,2,-0.7,120,120,37,-116,39,41,-13.517565636276158
120,120,37,-116,39,41,-13.517565636276158,2,0,-0.4,115,116,43,-116,41,44,-16.00797078834256
115,116,43,-116,41,44,-16.00797078834256,1,2,-0.7,110,117,39,-117,34,45,-16.198830230937613
110,117,39,-117,34,45,-16.198830230937613,2,0,-0.4,105,122,41,-122,29,41,-18.430900045781502
105,122,41,-122,29,41,-18.430900045781502,1,0,-0.2,100,122,34,-122,24,35,-18.644468579299712
100,122,34,-122,24,35,-18.644468579299712,0,2,-0.5,95,121,29,-121,20,29,-19.33758311141623
95,121,29,-121,20,29,-19.33758311141623,1,1,-0.45,90,123,24,-123,23,25,-20.311871644380147
90,123,24,-123,23,25,-20.311871644380147,0,2,-0.5,90,123,24,-123,23,25,-20.311871644380147
540,1,0,93,0,0,0.0,0,2,-0.5,535,8,0,116,0,0,0.0
535,8,0,116,0,0,0.0,2,0,-0.4,530,15,0,113,2,0,0.0
530,15,0,113,2,0,0.0,1,2,-0.7,525,27,0,101,4,1,-1.5531779177931355
525,27,0,101,4,1,-1.5531779177931355,0,2,-0.5,520,37,2,92,5,3,-3.6796044008758244
520,37,2,92,5,3,-3.6796044008758244,0,1,-0.25,515,49,4,83,5,4,-7.646796239438254
515,49,4,83,5,4,-7.646796239438254,0,1,-0.25,510,59,5,71,10,5,-10.557027952821612
510,59,5,71,10,5,-10.557027952821612,2,2,-0.9,505,71,5,56,11,8,-10.216998658498204
505,71,5,56,11,8,-10.216998658498204,2,2,-0.9,500,83,10,49,10,11,-11.817517686892186
500,83,10,49,10,11,-11.817517686892186,1,0,-0.2,495,92,11,46,9,11,-16.817517686892188
495,92,11,46,9,11,-16.817517686892188,1,0,-0.2,490,95,10,48,9,11,-15.957520079705121
490,95,10,48,9,11,-15.957520079705121,0,2,-0.5,485,101,9,38,11,9,-17.831753308779632
485,101,9,38,11,9,-17.831753308779632,1,1,-0.45,480,110,9,25,7,10,-17.579500857708876
480,110,9,25,7,10,-17.579500857708876,0,0,0.0,475,113,11,25,9,11,-20.826828553684866
475,113,11,25,9,11,-20.826828553684866,2,0,-0.4,470,113,7,24,9,9,-12.661682101800443
470,113,7,24,9,9,-12.661682101800443,1,2,-0.7,465,117,9,23,11,9,-14.130492721065117
465,117,9,23,11,9,-14.130492721065117,2,2,-0.9,460,125,9,10,10,10,-14.196454553200407
460,125,9,10,10,10,-14.196454553200407,1,1,-0.45,455,129,11,-2,10,11,-14.892336865239118
455,129,11,-2,10,11,-14.892336865239118,2,2,-0.9,450,135,10,-6,12,12,-15.698682367259254
450,135,10,-6,12,12,-15.698682367259254,2,1,-0.65,445,137,10,-5,12,11,-16.4994259812372
445,137,10,-5,12,11,-16.4994259812372,0,2,-0.5,440,141,12,-16,12,14,-15.127036422779664
440,141,12,-16,12,14,-15.127036422779664,1,1,-0.45,435,138,12,-21,9,12,-14.985208187911079
435,138,12,-21,9,12,-14.985208187911079,1,0,-0.2,430,141,12,-28,9,12,-17.365579662841537
430,141,12,-28,9,12,-17.365579662841537,0,1,-0.25,425,146,9,-29,8,9,-18.303710564070524
425,146,9,-29,8,9,-18.303710564070524,0,0,0.0,420,148,9,-30,9,9,-23.303710564070524
420,148,9,-30,9,9,-23.303710564070524,0,1,-0.25,415,145,8,-30,7,9,-20.9555985155166
415,145,8,-30,7,9,-20.9555985155166,2,1,-0.65,410,147,9,-35,6,9,-15.414007687489491
410,147,9,-35,6,9,-15.414007687489491,1,2,-0.7,405,149,7,-40,6,7,-11.451495952078643
405,149,7,-40,6,7,-11.451495952078643,2,1,-0.65,400,151,6,-41,6,6,-13.754672272308147
400,151,6,-41,6,6,-13.754672272308147,2,0,-0.4,395,153,6,-33,7,6,-18.754672272308145
395,153,6,-33,7,6,-18.754672272308145,0,2,-0.5,390,150,6,-26,4,7,-20.602790274772918
390,150,6,-26,4,7,-20.602790274772918,0,1,-0.25,385,146,7,-21,3,7,-21.349611495906412
385,146,7,-21,3,7,-21.349611495906412,1,2,-0.7,380,154,4,-29,5,4,-13.21035461113842
380,154,4,-29,5,4,-13.21035461113842,2,2,-0.9,375,161,3,-35,7,4,-10.261090781239005
375,161,3,-35,7,4,-10.261090781239005,1,0,-0.2,370,164,5,-35,11,6,-10.997408987677366
370,164,5,-35,11,6,-10.997408987677366,2,1,-0.65,365,162,7,-35,11,7,-14.168199361109966
365,162,7,-35,11,7,-14.168199361109966,1,2,-0.7,360,159,11,-30,15,12,-12.551954282240173
360,159,11,-30,15,12,-12.551954282240173,1,1,-0.45,355,164,11,-33,17,11,-12.9461901050589
355,164,11,-33,17,11,-12.9461901050589,0,0,0.0,350,160,15,-30,17,16,-11.59396390586085
350,160,15,-30,17,16,-11.59396390586085,0,0,0.0,345,162,17,-26,16,18,-15.009977023455466
345,162,17,-26,16,18,-15.009977023455466,1,2,-0.7,340,159,17,-17,16,17,-17.255541075657483
340,159,17,-17,16,17,-17.255541075657483,2,0,-0.4,335,150,16,-3,17,18,-17.435498368910665
335,150,16,-3,17,18,-17.435498368910665,1,1,-0.45,330,154,16,-9,13,18,-15.495549717364336
330,154,16,-9,13,18,-15.495549717364336,2,1,-0.65,325,159,17,-7,12,17,-17.85446423972728
325,159,17,-7,12,17,-17.85446423972728,0,2,-0.5,320,152,13,4,15,13,-16.939038728584645
320,152,13,4,15,13,-16.939038728584645,0,1,-0.25,315,142,12,13,16,13,-16.785890301948914
315,142,12,13,16,13,-16.785890301948914,2,1,-0.65,310,140,15,17,17,15,-15.023218220080356
310,140,15,17,17,15,-15.023218220080356,2,2,-0.9,305,146,16,12,19,18,-15.467726366296372
305,146,16,12,19,18,-15.467726366296372,0,0,0.0,300,145,17,11,34,18,-13.450139871708428
300,145,17,11,34,18,-13.450139871708428,1,2,-0.7,295,143,19,8,39,23,-10.60251216111285
295,143,19,8,39,23,-10.60251216111285,1,0,-0.2,290,140,34,12,39,37,-10.10595655393252
290,140,34,12,39,37,-10.10595655393252,2,2,-0.9,285,140,39,9,43,41,-13.121259517570534
285,140,39,9,43,41,-13.121259517570534,0,0,0.0,280,138,39,10,39,41,-14.388364724058997
280,138,39,10,39,41,-14.388364724058997,2,2,-0.9,275,146,43,-2,40,44,-16.905116144479745
275,146,43,-2,40,44,-16.905116144479745,2,2,-0.9,270,150,39,-16,25,41,-19.316399313874093
270,150,39,-16,25,41,-19.316399313874093,0,1,-0.25,265,149,40,-15,24,40,-21.001314135007107
265,149,40,-15,24,40,-21.001314135007107,1,2,-0.7,260,151,25,-18,23,26,-19.040314480978033
260,151,25,-18,23,26,-19.040314480978033,1,2,-0.7,255,153,24,-24,20,24,-17.966763106938274
255,153,24,-24,20,24,-17.966763106938274,1,0,-0.2,250,153,23,-27,22,24,-16.27145860871082
250,153,23,-27,22,24,-16.27145860871082,0,0,0.0,245,149,20,-24,16,21,-14.723580533248102
245,149,20,-24,16,21,-14.723580533248102,2,2,-0.9,240,154,22,-24,17,22,-17.613469759952874
240,154,22,-24,17,22,-17.613469759952874,2,0,-0.4,235,156,16,-30,14,16,-18.37819820594852
235,156,16,-30,14,16,-18.37819820594852,2,1,-0.65,230,155,17,-28,14,17,-20.396370277213755
230,155,17,-28,14,17,-20.396370277213755,0,2,-0.5,225,158,14,-28,13,17,-15.987728577717084
225,158,14,-28,13,17,-15.987728577717084,2,2,-0.9,220,165,14,-37,12,15,-15.172045330269551
220,165,14,-37,12,15,-15.172045330269551,0,2,-0.5,215,166,13,-41,14,14,-14.668572901337525
215,166,13,-41,14,14,-14.668572901337525,0,1,-0.25,210,163,12,-36,15,12,-14.351050573669701
210,163,12,-36,15,12,-14.351050573669701,2,2,-0.9,205,171,14,-39,14,15,-15.953223440600505
205,171,14,-39,14,15,-15.953223440600505,1,1,-0.45,200,176,15,-48,13,15,-16.97785389450254
200,176,15,-48,13,15,-16.97785389450254,0,2,-0.5,195,174,14,-52,12,16,-16.769759117912766
195,174,14,-52,12,16,-16.769759117912766,1,1,-0.45,190,176,13,-65,12,13,-16.02833228882275
190,176,13,-65,12,13,-16.02833228882275,2,0,-0.4,185,176,12,-75,10,12,-17.331039772136123
185,176,12,-75,10,12,-17.331039772136123,0,1,-0.25,180,170,12,-77,12,12,-17.180022768825737
180,170,12,-77,12,12,-17.180022768825737,0,2,-0.5,175,165,10,-83,11,11,-18.293852515436605
175,165,10,-83,11,11,-18.293852515436605,2,1,-0.65,170,165,12,-93,9,12,-14.096268883615068
170,165,12,-93,9,12,-14.096268883615068,1,0,-0.2,165,161,11,-99,11,11,-17.900596570992924
165,161,11,-99,11,11,-17.900596570992924,2,0,-0.4,160,162,9,-108,14,9,-16.833879643019625
160,162,9,-108,14,9,-16.833879643019625,2,2,-0.9,155,165,11,-120,16,13,-13.266369053336803
155,165,11,-120,16,13,-13.266369053336803,0,2,-0.5,150,156,14,-119,17,15,-12.248483573064751
150,156,14,-119,17,15,-12.248483573064751,0,0,0.0,145,154,16,-126,23,18,-14.625658697054595
145,154,16,-126,23,18,-14.625658697054595,1,1,-0.45,140,154,17,-132,31,19,-10.429770284989589
140,154,17,-132,31,19,-10.429770284989589,0,1,-0.25,135,151,23,-133,36,29,-10.668564691883851
135,151,23,-133,36,29,-10.668564691883851,1,1,-0.45,130,147,31,-134,37,33,-13.089720887264663
130,147,31,-134,37,33,-13.089720887264663,2,1,-0.65,125,145,36,-136,43,36,-14.44386185530008
125,145,36,-136,43,36,-14.44386185530008,0,2,-0.5,120,151,37,-145,39,41,-13.517565636276158
120,151,37,-145,39,41,-13.517565636276158,1,1,-0.45,115,147,43,-147,41,44,-16.00797078834256
115,147,43,-147,41,44,-16.00797078834256,1,2,-0.7,110,148,39,-148,34,45,-16.198830230937613
110,148,39,-148,34,45,-16.198830230937613,2,2,-0.9,105,154,41,-154,29,41,-18.430900045781502
105,154,41,-154,29,41,-18.430900045781502,1,0,-0.2,100,152,34,-152,24,35,-18.644468579299712
100,152,34,-152,24,35,-18.644468579299712,1,2,-0.7,95,152,29,-152,20,29,-19.33758311141623
95,152,29,-152,20,29,-19.33758311141623,2,0,-0.4,90,155,24,-155,23,25,-20.311871644380147
90,155,24,-155,23,25,-20.311871644380147,1,0,-0.2,90,155,24,-155,23,25,-20.311871644380147
540,1,0,124,0,0,0.0,1,2,-0.7,535,11,0,143,0,0,0.0
535,11,0,143,0,0,0.0,1,0,-0.2,530,19,0,138,2,0,0.0
530,19,0,138,2,0,0.0,0,2,-0.5,525,33,0,126,4,1,-1.5531779177931355
525,33,0,126,4,1,-1.5531779177931355,2,1,-0.65,520,46,2,115,5,3,-3.6796044008758244
520,46,2,115,5,3,-3.6796044008758244,0,2,-0.5,515,60,4,103,5,4,-7.646796239438254
515,60,4,103,5,4,-7.646796239438254,0,0,0.0,510,70,5,90,10,5,-10.557027952821612
510,70,5,90,10,5,-10.557027952821612,1,0,-0.2,505,83,5,73,11,8,-10.216998658498204
505,83,5,73,11,8,-10.216998658498204,0,2,-0.5,500,97,10,67,10,11,-11.817517686892186
500,97,10,67,10,11,-11.817517686892186,1,1,-0.45,495,108,11,63,9,11,-16.817517686892188
495,108,11,63,9,11,-16.817517686892188,2,2,-0.9,490,115,10,59,9,11,-15.957520079705121
490,115,10,59,9,11,-15.957520079705121,1,1,-0.45,485,123,9,49,11,9,-17.831753308779632
485,123,9,49,11,9,-17.831753308779632,1,2,-0.7,480,135,9,34,7,10,-17.579500857708876
480,135,9,34,7,10,-17.579500857708876,2,2,-0.9,475,141,11,32,9,11,-20.826828553684866
475,141,11,32,9,11,-20.826828553684866,2,0,-0.4,470,142,7,26,9,9,-12.661682101800443
470,142,7,26,9,9,-12.661682101800443,0,1,-0.25,465,147,9,22,11,9,-14.130492721065117
465,147,9,22,11,9,-14.130492721065117,1,2,-0.7,460,156,9,9,10,10,-14.196454553200407
460,156,9,9,10,10,-14.196454553200407,2,1,-0.65,455,163,11,-7,10,11,-14.892336865239118
455,163,11,-7,10,11,-14.892336865239118,2,1,-0.65,450,172,10,-12,12,12,-15.698682367259254
450,172,10,-12,12,12,-15.698682367259254,1,2,-0.7,445,174,10,-9,12,11,-16.4994259812372
445,174,10,-9,12,11,-16.4994259812372,2,0,-0.4,440,180,12,-22,12,14,-15.127036422779664
440,180,12,-22,12,14,-15.127036422779664,0,1,-0.25,435,175,12,-28,9,12,-14.985208187911079
435,175,12,-28,9,12,-14.985208187911079,0,2,-0.5,430,177,12,-33,9,12,-17.365579662841537
430,177,12,-33,9,12,-17.365579662841537,1,1,-0.45,425,181,9,-31,8,9,-18.303710564070524
425,181,9,-31,8,9,-18.303710564070524,1,2,-0.7,420,185,9,-37,9,9,-23.303710564070524
420,185,9,-37,9,9,-23.303710564070524,0,2,-0.5,415,182,8,-36,7,9,-20.9555985155166
415,182,8,-36,7,9,-20.9555985155166,1,0,-0.2,410,181,9,-39,6,9,-15.414007687489491
410,181,9,-39,6,9,-15.414007687489491,0,0,0.0,405,182,7,-41,6,7,-11.451495952078643
405,182,7,-41,6,7,-11.451495952078643,0,1,-0.25,400,182,6,-41,6,6,-13.754672272308147
400,182,6,-41,6,6,-13.754672272308147,0,1,-0.25,395,182,6,-30,7,6,-18.754672272308145
395,182,6,-30,7,6,-18.754672272308145,1,0,-0.2,390,176,6,-19,4,7,-20.602790274772918
390,176,6,-19,4,7,-20.602790274772918,1,0,-0.2,385,170,7,-14,3,7,-21.349611495906412
385,170,7,-14,3,7,-21.349611495906412,2,2,-0.9,380,180,4,-21,5,4,-13.21035461113842
380,180,4,-21,5,4,-13.21035461113842,0,1,-0.25,375,187,3,-24,7,4,-10.261090781239005
375,187,3,-24,7,4,-10.261090781239005,2,0,-0.4,370,190,5,-27,11,6,-10.997408987677366
370,190,5,-27,11,6,-10.997408987677366,2,0,-0.4,365,188,7,-29,11,7,-14.168199361109966
365,188,7,-29,11,7,-14.168199361109966,2,1,-0.65,360,186,11,-22,15,12,-12.551954282240173
360,186,11,-22,15,12,-12.551954282240173,0,2,-0.5,355,191,11,-25,17,11,-12.9461901050589
355,191,11,-25,17,11,-12.9461901050589,1,0,-0.2,350,187,15,-22,17,16,-11.59396390586085
350,187,15,-22,17,16,-11.59396390586085,2,2,-0.9,345,192,17,-22,16,18,-15.009977023455466
345,192,17,-22,16,18,-15.009977023455466,2,0,-0.4,340,189,17,-10,16,17,-17.255541075657483
340,189,17,-10,16,17,-17.255541075657483,1,0,-0.2,335,180,16,2,17,18,-17.435498368910665
335,180,16,2,17,18,-17.435498368910665,0,1,-0.25,330,182,16,-3,13,18,-15.495549717364336
330,182,16,-3,13,18,-15.495549717364336,1,0,-0.2,325,185,17,3,12,17,-17.85446423972728
325,185,17,3,12,17,-17.85446423972728,1,2,-0.7,320,179,13,14,15,13,-16.939038728584645
320,179,13,14,15,13,-16.939038728584645,2,1,-0.65,315,172,12,19,16,13,-16.785890301948914
315,172,12,19,16,13,-16.785890301948914,1,2,-0.7,310,170,15,24,17,15,-15.023218220080356
310,170,15,24,17,15,-15.023218220080356,2,2,-0.9,305,177,16,18,19,18,-15.467726366296372
305,177,16,18,19,18,-15.467726366296372,1,2,-0.7,300,177,17,13,34,18,-13.450139871708428
300,177,17,13,34,18,-13.450139871708428,0,2,-0.5,295,177,19,7,39,23,-10.60251216111285
295,177,19,7,39,23,-10.60251216111285,0,0,0.0,290,171,34,13,39,37,-10.10595655393252
290,171,34,13,39,37,-10.10595655393252,1,1,-0.45,285,170,39,10,43,41,-13.121259517570534
285,170,39,10,43,41,-13.121259517570534,1,1,-0.45,280,168,39,11,39,41,-14.388364724058997
280,168,39,11,39,41,-14.388364724058997,2,1,-0.65,275,178,43,1,40,44,-16.905116144479745
275,178,43,1,40,44,-16.905116144479745,1,1,-0.45,270,183,39,-14,25,41,-19.316399313874093
270,183,39,-14,25,41,-19.316399313874093,2,2,-0.9,265,183,40,-16,24,40,-21.001314135007107
265,183,40,-16,24,40,-21.001314135007107,1,2,-0.7,260,187,25,-21,23,26,-19.040314480978033
260,187,25,-21,23,26,-19.040314480978033,1,0,-0.2,255,186,24,-25,20,24,-17.966763106938274
255,186,24,-25,20,24,-17.966763106938274,1,0,-0.2,250,186,23,-29,22,24,-16.27145860871082
250,186,23,-29,22,24,-16.27145860871082,1,2,-0.7,245,183,20,-28,16,21,-14.723580533248102
245,183,20,-28,16,21,-14.723580533248102,1,2,-0.7,240,189,22,-28,17,22,-17.613469759952874
240,189,22,-28,17,22,-17.613469759952874,2,1,-0.65,235,194,16,-37,14,16,-18.37819820594852
235,194,16,-37,14,16,-18.37819820594852,1,1,-0.45,230,193,17,-35,14,17,-20.396370277213755
230,193,17,-35,14,17,-20.396370277213755,1,1,-0.45,225,196,14,-34,13,17,-15.987728577717084
225,196,14,-34,13,17,-15.987728577717084,2,1,-0.65,220,203,14,-45,12,15,-15.172045330269551
220,203,14,-45,12,15,-15.172045330269551,1,1,-0.45,215,202,13,-46,14,14,-14.668572901337525
215,202,13,-46,14,14,-14.668572901337525,0,1,-0.25,210,197,12,-38,15,12,-14.351050573669701
210,197,12,-38,15,12,-14.351050573669701,1,2,-0.7,205,204,14,-41,14,15,-15.953223440600505
205,204,14,-41,14,15,-15.953223440600505,0,2,-0.5,200,210,15,-53,13,15,-16.97785389450254
200,210,15,-53,13,15,-16.97785389450254,1,0,-0.2,195,207,14,-56,12,16,-16.769759117912766
195,207,14,-56,12,16,-16.769759117912766,0,2,-0.5,190,209,13,-70,12,13,-16.02833228882275
190,209,13,-70,12,13,-16.02833228882275,2,0,-0.4,185,209,12,-84,10,12,-17.331039772136123
185,209,12,-84,10,12,-17.331039772136123,2,2,-0.9,180,205,12,-90,12,12,-17.180022768825737
180,205,12,-90,12,12,-17.180022768825737,1,2,-0.7,175,199,10,-96,11,11,-18.293852515436605
175,199,10,-96,11,11,-18.293852515436605,2,2,-0.9,170,200,12,-109,9,12,-14.096268883615068
