time,release_time,ready_time,deadline,location,assigned_courier,pickup_time
375,347.68265716774874,357.68265716774874,387.68265716774874,15,,
375,347.881165856414,357.881165856414,387.881165856414,1,,
375,352.0949396170965,362.0949396170965,392.0949396170965,4,33.0,388.0
375,352.54059917856745,362.54059917856745,392.54059917856745,5,,
375,356.1680004076334,366.1680004076334,396.1680004076334,12,17.0,393.0
375,356.72139807065776,366.72139807065776,396.72139807065776,13,,
375,357.5665775083129,367.5665775083129,397.5665775083129,15,,
375,357.93533243355984,367.93533243355984,397.93533243355984,1,,
375,358.8631331617431,368.8631331617431,398.8631331617431,15,,
375,360.75485181424375,370.75485181424375,400.75485181424375,10,,
375,361.03602645903976,371.03602645903976,401.03602645903976,0,,
375,362.6271253835081,372.6271253835081,402.6271253835081,7,,
375,363.32449310060105,373.32449310060105,403.32449310060105,12,32.0,403.0
375,364.37239961936393,374.37239961936393,404.37239961936393,3,,
375,368.35449634164337,378.35449634164337,408.35449634164337,13,,
375,371.80945645989004,381.80945645989004,411.80945645989004,12,,
375,374.1968369872298,384.1968369872298,414.1968369872298,12,,
380,341.06273080231995,351.06273080231995,381.06273080231995,12,19.0,375.06273080231995
380,342.29336954173806,352.29336954173806,382.29336954173806,14,23.0,376.29336954173806
380,343.79560529792604,353.79560529792604,383.79560529792604,0,20.0,378.0
380,343.83326797738505,353.83326797738505,383.83326797738505,11,25.0,378.0
380,344.0340407120692,354.0340407120692,384.0340407120692,14,,
380,345.4163623510646,355.4163623510646,385.4163623510646,0,,
380,345.8804895493682,355.8804895493682,385.8804895493682,6,,
380,347.68265716774874,357.68265716774874,387.68265716774874,15,,
380,347.881165856414,357.881165856414,387.881165856414,1,,
380,352.0949396170965,362.0949396170965,392.0949396170965,4,33.0,388.0
380,352.54059917856745,362.54059917856745,392.54059917856745,5,,
380,356.1680004076334,366.1680004076334,396.1680004076334,12,17.0,393.0
380,356.72139807065776,366.72139807065776,396.72139807065776,13,,
380,357.5665775083129,367.5665775083129,397.5665775083129,15,,
380,357.93533243355984,367.93533243355984,397.93533243355984,1,,
380,358.8631331617431,368.8631331617431,398.8631331617431,15,,
380,360.75485181424375,370.75485181424375,400.75485181424375,10,,
380,361.03602645903976,371.03602645903976,401.03602645903976,0,,
380,362.6271253835081,372.6271253835081,402.6271253835081,7,,
380,363.32449310060105,373.32449310060105,403.32449310060105,12,32.0,403.0
380,364.37239961936393,374.37239961936393,404.37239961936393,3,,
380,368.35449634164337,378.35449634164337,408.35449634164337,13,20.0,408.0
380,371.80945645989004,381.80945645989004,411.80945645989004,12,25.0,408.0
380,374.1968369872298,384.1968369872298,414.1968369872298,12,,
380,376.6930914530359,386.6930914530359,416.6930914530359,10,,
380,378.4382960212768,388.4382960212768,418.4382960212768,4,,
380,378.4995346365721,388.4995346365721,418.4995346365721,8,,
385,345.4163623510646,355.4163623510646,385.4163623510646,0,,
385,345.8804895493682,355.8804895493682,385.8804895493682,6,,
385,347.68265716774874,357.68265716774874,387.68265716774874,15,,
385,347.881165856414,357.881165856414,387.881165856414,1,,
385,352.0949396170965,362.0949396170965,392.0949396170965,4,33.0,388.0
385,352.54059917856745,362.54059917856745,392.54059917856745,5,,
385,356.1680004076334,366.1680004076334,396.1680004076334,12,17.0,393.0
385,356.72139807065776,366.72139807065776,396.72139807065776,13,,
385,357.5665775083129,367.5665775083129,397.5665775083129,15,,
385,357.93533243355984,367.93533243355984,397.93533243355984,1,,
385,358.8631331617431,368.8631331617431,398.8631331617431,15,,
385,360.75485181424375,370.75485181424375,400.75485181424375,10,,
385,361.03602645903976,371.03602645903976,401.03602645903976,0,,
385,362.6271253835081,372.6271253835081,402.6271253835081,7,,
385,363.32449310060105,373.32449310060105,403.32449310060105,12,32.0,403.0
385,364.37239961936393,374.37239961936393,404.37239961936393,3,,
385,368.35449634164337,378.35449634164337,408.35449634164337,13,20.0,408.0
385,371.80945645989004,381.80945645989004,411.80945645989004,12,25.0,408.0
385,374.1968369872298,384.1968369872298,414.1968369872298,12,,
385,376.6930914530359,386.6930914530359,416.6930914530359,10,,
385,378.4382960212768,388.4382960212768,418.4382960212768,4,,
385,378.4995346365721,388.4995346365721,418.4995346365721,8,,
385,380.95899380214536,390.95899380214536,420.95899380214536,0,,
385,381.5032704684623,391.5032704684623,421.5032704684623,13,,
385,383.7756057589807,393.7756057589807,423.7756057589807,6,,
385,383.8085635892226,393.8085635892226,423.8085635892226,14,,
385,383.91629719902426,393.91629719902426,423.91629719902426,5,,
390,352.0949396170965,362.0949396170965,392.0949396170965,4,33.0,388.0
390,352.54059917856745,362.54059917856745,392.54059917856745,5,,
390,356.1680004076334,366.1680004076334,396.1680004076334,12,17.0,393.0
390,356.72139807065776,366.72139807065776,396.72139807065776,13,,
390,357.5665775083129,367.5665775083129,397.5665775083129,15,,
390,357.93533243355984,367.93533243355984,397.93533243355984,1,,
390,358.8631331617431,368.8631331617431,398.8631331617431,15,,
390,360.75485181424375,370.75485181424375,400.75485181424375,10,,
390,361.03602645903976,371.03602645903976,401.03602645903976,0,,
390,362.6271253835081,372.6271253835081,402.6271253835081,7,,
390,363.32449310060105,373.32449310060105,403.32449310060105,12,32.0,403.0
390,364.37239961936393,374.37239961936393,404.37239961936393,3,,
390,368.35449634164337,378.35449634164337,408.35449634164337,13,20.0,408.0
390,371.80945645989004,381.80945645989004,411.80945645989004,12,25.0,408.0
390,374.1968369872298,384.1968369872298,414.1968369872298,12,,
390,376.6930914530359,386.6930914530359,416.6930914530359,10,,
390,378.4382960212768,388.4382960212768,418.4382960212768,4,33.0,418.0
390,378.4995346365721,388.4995346365721,418.4995346365721,8,,
390,380.95899380214536,390.95899380214536,420.95899380214536,0,,
390,381.5032704684623,391.5032704684623,421.5032704684623,13,,
