time_remaining,q_couriers,q_orders,Theta1,Theta2,Theta3,Theta4,action_1hr,action_1.5hr,reward,next_time_remaining,next_q_couriers,next_q_orders,next_Theta1,next_Theta2,next_Theta3,next_Theta4
230,22,17,-14,14,18,-17.947956762560327,1,0,-0.2,225,21,13,-14,11,14,-15.229443497921077
225,21,13,-14,11,14,-15.229443497921077,1,2,-0.7,220,20,14,-14,13,14,-15.77826393578466
220,20,14,-14,13,14,-15.77826393578466,2,2,-0.9,215,23,11,-17,13,11,-17.071292058890677
215,23,11,-17,13,11,-17.071292058890677,0,2,-0.5,210,23,13,-18,10,15,-16.76996927691927
210,23,13,-18,10,15,-16.76996927691927,2,0,-0.4,205,22,13,-17,9,13,-19.699493895148006
205,22,13,-17,9,13,-19.699493895148006,2,2,-0.9,200,26,10,-22,7,11,-16.88747048634568
200,26,10,-22,7,11,-16.88747048634568,2,1,-0.65,195,26,9,-24,11,10,-17.332608179731107
195,26,9,-24,11,10,-17.332608179731107,1,0,-0.2,190,26,7,-24,12,8,-15.228333775163065
190,26,7,-24,12,8,-15.228333775163065,1,0,-0.2,185,26,11,-25,16,13,-13.412232112727942
185,26,11,-25,16,13,-13.412232112727942,0,0,0.0,180,24,12,-23,17,13,-13.809792930942377
180,24,12,-23,17,13,-13.809792930942377,0,0,0.0,175,23,16,-22,19,17,-11.01775736013379
175,23,16,-22,19,17,-11.01775736013379,1,1,-0.45,170,24,17,-23,20,19,-12.772393448246442
170,24,17,-23,20,19,-12.772393448246442,0,2,-0.5,165,25,19,-25,18,19,-16.084887427318037
165,25,19,-25,18,19,-16.084887427318037,2,0,-0.4,160,26,20,-26,18,20,-18.521069765006505
160,26,20,-26,18,20,-18.521069765006505,1,0,-0.2,155,25,18,-25,16,20,-17.06012445650401
155,25,18,-25,16,20,-17.06012445650401,1,2,-0.7,150,28,18,-28,22,19,-17.86499795513302
150,28,18,-28,22,19,-17.86499795513302,1,2,-0.7,145,28,16,-28,22,18,-13.589770816191427
145,28,16,-28,22,18,-13.589770816191427,0,0,0.0,140,26,22,-26,27,22,-12.803212230031534
140,26,22,-26,27,22,-12.803212230031534,0,0,0.0,135,24,22,-24,32,23,-12.92969722993177
135,24,22,-24,32,23,-12.92969722993177,0,2,-0.5,130,23,27,-23,32,29,-12.586822839614758
130,23,27,-23,32,29,-12.586822839614758,2,1,-0.65,125,23,32,-23,28,34,-13.64843641451858
125,23,32,-23,28,34,-13.64843641451858,2,2,-0.9,120,25,32,-25,27,32,-16.69782623555984
120,25,32,-25,27,32,-16.69782623555984,0,1,-0.25,115,26,28,-26,28,32,-17.599961889910936
115,26,28,-26,28,32,-17.599961889910936,2,0,-0.4,110,25,27,-25,27,29,-16.235769380018176
110,25,27,-25,27,29,-16.235769380018176,1,2,-0.7,105,27,28,-27,23,32,-16.553504974426446
105,27,28,-27,23,32,-16.553504974426446,2,0,-0.4,100,27,27,-27,22,28,-16.540142682911558
100,27,27,-27,22,28,-16.540142682911558,2,0,-0.4,95,28,23,-28,26,23,-16.20267465842934
95,28,23,-28,26,23,-16.20267465842934,1,1,-0.45,90,29,22,-29,26,25,-15.633147964352164
90,29,22,-29,26,25,-15.633147964352164,2,1,-0.65,90,29,22,-29,26,25,-15.633147964352164
540,0,0,4,0,0,0.0,0,2,-0.5,535,3,0,25,1,0,0.0
535,3,0,25,1,0,0.0,0,1,-0.25,530,6,0,27,1,1,-1.7131524448223843
530,6,0,27,1,1,-1.7131524448223843,0,2,-0.5,525,8,1,22,3,1,-6.713152444822384
525,8,1,22,3,1,-6.713152444822384,2,0,-0.4,520,11,1,20,3,2,-6.817979680460798
520,11,1,20,3,2,-6.817979680460798,2,2,-0.9,515,17,3,18,3,3,-9.077247541265523
515,17,3,18,3,3,-9.077247541265523,1,0,-0.2,510,20,3,17,5,3,-14.077247541265523
510,20,3,17,5,3,-14.077247541265523,1,1,-0.45,505,25,3,10,6,3,-19.077247541265525
505,25,3,10,6,3,-19.077247541265525,2,1,-0.65,500,29,5,7,7,5,-16.24558703389529
500,29,5,7,7,5,-16.24558703389529,2,2,-0.9,495,35,6,1,5,6,-12.94444852312163
495,35,6,1,5,6,-12.94444852312163,1,1,-0.45,490,38,7,1,7,7,-15.848843884117287
490,38,7,1,7,7,-15.848843884117287,0,0,0.0,485,38,5,-2,11,5,-15.084663401969365
485,38,5,-2,11,5,-15.084663401969365,0,0,0.0,480,39,7,-4,9,9,-11.968818790525507
480,39,7,-4,9,9,-11.968818790525507,1,0,-0.2,475,42,11,-4,8,11,-14.328512017901307
475,42,11,-4,8,11,-14.328512017901307,2,2,-0.9,470,47,9,-8,7,10,-14.543625117201168
470,47,9,-8,7,10,-14.543625117201168,1,1,-0.45,465,49,8,-10,8,8,-15.910542844741991
465,49,8,-10,8,8,-15.910542844741991,2,2,-0.9,460,51,7,-15,6,7,-19.14416095826353
460,51,7,-15,6,7,-19.14416095826353,1,2,-0.7,455,52,8,-16,4,8,-21.657304273658493
455,52,8,-16,4,8,-21.657304273658493,1,1,-0.45,450,53,6,-16,4,7,-21.066935499351093
450,53,6,-16,4,7,-21.066935499351093,2,1,-0.65,445,51,4,-14,4,4,-12.606394509592906
445,51,4,-14,4,4,-12.606394509592906,1,0,-0.2,440,46,4,-8,5,4,-17.606394509592906
440,46,4,-8,5,4,-17.606394509592906,0,0,0.0,435,45,4,-9,6,4,-14.413119291314771
435,45,4,-9,6,4,-14.413119291314771,2,2,-0.9,430,48,5,-11,7,6,-13.58943529033264
430,48,5,-11,7,6,-13.58943529033264,2,2,-0.9,425,53,6,-17,6,7,-11.483165350761443
425,53,6,-17,6,7,-11.483165350761443,1,1,-0.45,420,57,7,-22,6,7,-16.483165350761443
420,57,7,-22,6,7,-16.483165350761443,0,1,-0.25,415,55,6,-19,6,6,-13.921379713778109
415,55,6,-19,6,6,-13.921379713778109,0,1,-0.25,410,56,6,-23,6,6,-18.92137971377811
410,56,6,-23,6,6,-18.92137971377811,1,2,-0.7,405,54,6,-19,4,6,-18.670641840958524
405,54,6,-19,4,6,-18.670641840958524,0,0,0.0,400,52,6,-15,3,6,-19.019236270116576
400,52,6,-15,3,6,-19.019236270116576,2,0,-0.4,395,57,4,-22,3,4,-18.86750395449691
395,57,4,-22,3,4,-18.86750395449691,2,1,-0.65,390,61,3,-24,3,4,-15.317478222637597
390,61,3,-24,3,4,-15.317478222637597,2,2,-0.9,385,61,3,-23,5,3,-16.255444342346863
385,61,3,-23,5,3,-16.255444342346863,1,1,-0.45,380,61,3,-23,5,5,-13.162883426607596
380,61,3,-23,5,5,-13.162883426607596,2,0,-0.4,375,62,5,-23,7,5,-12.57985741070404
375,62,5,-23,7,5,-12.57985741070404,0,2,-0.5,370,63,5,-23,9,6,-9.738854043969065
370,63,5,-23,9,6,-9.738854043969065,2,0,-0.4,365,59,7,-21,9,7,-13.323426602864016
365,59,7,-21,9,7,-13.323426602864016,2,0,-0.4,360,59,9,-25,10,9,-15.038405006420719
360,59,9,-25,10,9,-15.038405006420719,0,1,-0.25,355,62,9,-28,7,10,-14.776817999138302
355,62,9,-28,7,10,-14.776817999138302,1,1,-0.45,350,65,10,-35,8,10,-19.776817999138302
350,65,10,-35,8,10,-19.776817999138302,1,1,-0.45,345,66,7,-36,10,7,-20.156277507736615
345,66,7,-36,10,7,-20.156277507736615,2,0,-0.4,340,64,8,-34,11,10,-15.066221475161148
340,64,8,-34,11,10,-15.066221475161148,1,0,-0.2,335,61,10,-28,11,12,-11.818407238313982
335,61,10,-28,11,12,-11.818407238313982,0,0,0.0,330,59,11,-25,12,11,-12.595832003324212
330,59,11,-25,12,11,-12.595832003324212,1,2,-0.7,325,59,11,-26,17,11,-15.080443283992622
325,59,11,-26,17,11,-15.080443283992622,0,0,0.0,320,58,12,-20,17,13,-14.855565033854727
320,58,12,-20,17,13,-14.855565033854727,2,2,-0.9,315,58,17,-18,17,18,-15.073411121849098
315,58,17,-18,17,18,-15.073411121849098,2,1,-0.65,310,61,17,-22,22,20,-15.128925842699815
310,61,17,-22,22,20,-15.128925842699815,0,1,-0.25,305,59,17,-20,31,21,-12.83121153897035
305,59,17,-20,31,21,-12.83121153897035,1,1,-0.45,300,57,22,-20,39,27,-10.696803323594418
300,57,22,-20,39,27,-10.696803323594418,2,2,-0.9,295,60,31,-24,37,34,-11.95430226007242
295,60,31,-24,37,34,-11.95430226007242,0,1,-0.25,290,58,39,-21,39,39,-13.60329765360646
290,58,39,-21,39,39,-13.60329765360646,2,0,-0.4,285,60,37,-22,41,38,-14.979123968061728
285,60,37,-22,41,38,-14.979123968061728,0,2,-0.5,280,58,39,-21,36,40,-17.567277689691657
280,58,39,-21,36,40,-17.567277689691657,1,1,-0.45,275,57,41,-21,30,44,-17.73807364834298
275,57,41,-21,30,44,-17.73807364834298,0,2,-0.5,270,60,36,-22,26,37,-19.47638481283723
270,60,36,-22,26,37,-19.47638481283723,2,1,-0.65,265,61,30,-24,29,31,-18.414860029169176
265,61,30,-24,29,31,-18.414860029169176,2,0,-0.4,260,61,26,-27,27,27,-14.883659562010026
260,61,26,-27,27,27,-14.883659562010026,0,1,-0.25,255,60,29,-28,24,30,-15.132330263101293
255,60,29,-28,24,30,-15.132330263101293,0,2,-0.5,250,61,27,-30,21,28,-16.840663452090652
250,61,27,-30,21,28,-16.840663452090652,1,0,-0.2,245,60,24,-29,19,24,-17.27947402846087
245,60,24,-29,19,24,-17.27947402846087,2,2,-0.9,240,59,21,-26,17,23,-18.61248450549653
240,59,21,-26,17,23,-18.61248450549653,1,0,-0.2,235,56,19,-22,13,21,-19.577033119374704
235,56,19,-22,13,21,-19.577033119374704,2,1,-0.65,230,55,17,-22,14,18,-17.947956762560327
230,55,17,-22,14,18,-17.947956762560327,1,2,-0.7,225,53,13,-19,11,14,-15.229443497921077
225,53,13,-19,11,14,-15.229443497921077,2,2,-0.9,220,55,14,-22,13,14,-15.77826393578466
220,55,14,-22,13,14,-15.77826393578466,2,2,-0.9,215,60,11,-26,13,11,-17.071292058890677
215,60,11,-26,13,11,-17.071292058890677,2,2,-0.9,210,63,13,-29,10,15,-16.76996927691927
210,63,13,-29,10,15,-16.76996927691927,2,0,-0.4,205,60,13,-24,9,13,-19.699493895148006
205,60,13,-24,9,13,-19.699493895148006,0,2,-0.5,200,63,10,-29,7,11,-16.88747048634568
200,63,10,-29,7,11,-16.88747048634568,0,2,-0.5,195,65,9,-35,11,10,-17.332608179731107
195,65,9,-35,11,10,-17.332608179731107,0,1,-0.25,190,64,7,-34,12,8,-15.228333775163065
190,64,7,-34,12,8,-15.228333775163065,2,1,-0.65,185,65,11,-38,16,13,-13.412232112727942
185,65,11,-38,16,13,-13.412232112727942,2,1,-0.65,180,62,12,-39,17,13,-13.809792930942377
180,62,12,-39,17,13,-13.809792930942377,2,2,-0.9,175,63,16,-42,19,17,-11.01775736013379
175,63,16,-42,19,17,-11.01775736013379,2,1,-0.65,170,65,17,-46,20,19,-12.772393448246442
170,65,17,-46,20,19,-12.772393448246442,2,2,-0.9,165,68,19,-51,18,19,-16.084887427318037
165,68,19,-51,18,19,-16.084887427318037,0,1,-0.25,160,66,20,-53,18,20,-18.521069765006505
160,66,20,-53,18,20,-18.521069765006505,1,2,-0.7,155,66,18,-56,16,20,-17.06012445650401
155,66,18,-56,16,20,-17.06012445650401,1,1,-0.45,150,67,18,-60,22,19,-17.86499795513302
150,67,18,-60,22,19,-17.86499795513302,1,1,-0.45,145,67,16,-63,22,18,-13.589770816191427
145,67,16,-63,22,18,-13.589770816191427,0,0,0.0,140,64,22,-60,27,22,-12.803212230031534
140,64,22,-60,27,22,-12.803212230031534,1,2,-0.7,135,63,22,-61,32,23,-12.92969722993177
135,63,22,-61,32,23,-12.92969722993177,2,0,-0.4,130,62,27,-60,32,29,-12.586822839614758
130,62,27,-60,32,29,-12.586822839614758,1,2,-0.7,125,61,32,-59,28,34,-13.64843641451858
125,61,32,-59,28,34,-13.64843641451858,1,1,-0.45,120,61,32,-60,27,32,-16.69782623555984
120,61,32,-60,27,32,-16.69782623555984,1,2,-0.7,115,63,28,-63,28,32,-17.599961889910936
115,63,28,-63,28,32,-17.599961889910936,0,0,0.0,110,58,27,-58,27,29,-16.235769380018176
110,58,27,-58,27,29,-16.235769380018176,2,0,-0.4,105,58,28,-58,23,32,-16.553504974426446
105,58,28,-58,23,32,-16.553504974426446,1,0,-0.2,100,58,27,-58,22,28,-16.540142682911558
100,58,27,-58,22,28,-16.540142682911558,1,2,-0.7,95,60,23,-60,26,23,-16.20267465842934
95,60,23,-60,26,23,-16.20267465842934,1,1,-0.45,90,61,22,-61,26,25,-15.633147964352164
90,61,22,-61,26,25,-15.633147964352164,1,0,-0.2,90,61,22,-61,26,25,-15.633147964352164
540,0,0,39,0,0,0.0,2,2,-0.9,535,7,0,55,1,0,0.0
535,7,0,55,1,0,0.0,1,1,-0.45,530,12,0,53,1,1,-1.7131524448223843
530,12,0,53,1,1,-1.7131524448223843,1,0,-0.2,525,15,1,47,3,1,-6.713152444822384
525,15,1,47,3,1,-6.713152444822384,2,2,-0.9,520,22,1,38,3,2,-6.817979680460798
520,22,1,38,3,2,-6.817979680460798,2,0,-0.4,515,30,3,35,3,3,-9.077247541265523
515,30,3,35,3,3,-9.077247541265523,2,0,-0.4,510,35,3,34,5,3,-14.077247541265523
510,35,3,34,5,3,-14.077247541265523,0,1,-0.25,505,41,3,28,6,3,-19.077247541265525
505,41,3,28,6,3,-19.077247541265525,2,0,-0.4,500,47,5,22,7,5,-16.24558703389529
500,47,5,22,7,5,-16.24558703389529,1,1,-0.45,495,55,6,15,5,6,-12.94444852312163
495,55,6,15,5,6,-12.94444852312163,2,1,-0.65,490,61,7,10,7,7,-15.848843884117287
490,61,7,10,7,7,-15.848843884117287,0,0,0.0,485,61,5,5,11,5,-15.084663401969365
485,61,5,5,11,5,-15.084663401969365,2,1,-0.65,480,65,7,0,9,9,-11.968818790525507
480,65,7,0,9,9,-11.968818790525507,0,1,-0.25,475,67,11,1,8,11,-14.328512017901307
475,67,11,1,8,11,-14.328512017901307,0,2,-0.5,470,73,9,-2,7,10,-14.543625117201168
470,73,9,-2,7,10,-14.543625117201168,0,1,-0.25,465,75,8,-3,8,8,-15.910542844741991
465,75,8,-3,8,8,-15.910542844741991,1,0,-0.2,460,76,7,-7,6,7,-19.14416095826353
460,76,7,-7,6,7,-19.14416095826353,1,0,-0.2,455,76,8,-10,4,8,-21.657304273658493
455,76,8,-10,4,8,-21.657304273658493,0,1,-0.25,450,76,6,-12,4,7,-21.066935499351093
450,76,6,-12,4,7,-21.066935499351093,0,1,-0.25,445,73,4,-9,4,4,-12.606394509592906
445,73,4,-9,4,4,-12.606394509592906,0,2,-0.5,440,67,4,-4,5,4,-17.606394509592906
440,67,4,-4,5,4,-17.606394509592906,0,0,0.0,435,65,4,-4,6,4,-14.413119291314771
435,65,4,-4,6,4,-14.413119291314771,1,0,-0.2,430,65,5,0,7,6,-13.58943529033264
430,65,5,0,7,6,-13.58943529033264,1,2,-0.7,425,73,6,-10,6,7,-11.483165350761443
425,73,6,-10,6,7,-11.483165350761443,1,0,-0.2,420,76,7,-15,6,7,-16.483165350761443
420,76,7,-15,6,7,-16.483165350761443,2,0,-0.4,415,75,6,-11,6,6,-13.921379713778109
415,75,6,-11,6,6,-13.921379713778109,2,1,-0.65,410,79,6,-19,6,6,-18.92137971377811
410,79,6,-19,6,6,-18.92137971377811,1,0,-0.2,405,77,6,-14,4,6,-18.670641840958524
405,77,6,-14,4,6,-18.670641840958524,1,2,-0.7,400,76,6,-13,3,6,-19.019236270116576
400,76,6,-13,3,6,-19.019236270116576,0,2,-0.5,395,82,4,-20,3,4,-18.86750395449691
395,82,4,-20,3,4,-18.86750395449691,0,2,-0.5,390,87,3,-21,3,4,-15.317478222637597
390,87,3,-21,3,4,-15.317478222637597,2,2,-0.9,385,90,3,-22,5,3,-16.255444342346863
385,90,3,-22,5,3,-16.255444342346863,2,1,-0.65,380,91,3,-22,5,5,-13.162883426607596
380,91,3,-22,5,5,-13.162883426607596,0,0,0.0,375,91,5,-23,7,5,-12.57985741070404
375,91,5,-23,7,5,-12.57985741070404,2,0,-0.4,370,93,5,-24,9,6,-9.738854043969065
370,93,5,-24,9,6,-9.738854043969065,2,1,-0.65,365,91,7,-23,9,7,-13.323426602864016
365,91,7,-23,9,7,-13.323426602864016,1,2,-0.7,360,92,9,-25,10,9,-15.038405006420719
360,92,9,-25,10,9,-15.038405006420719,2,0,-0.4,355,94,9,-30,7,10,-14.776817999138302
355,94,9,-30,7,10,-14.776817999138302,1,0,-0.2,350,94,10,-31,8,10,-19.776817999138302
350,94,10,-31,8,10,-19.776817999138302,2,0,-0.4,345,96,7,-34,10,7,-20.156277507736615
345,96,7,-34,10,7,-20.156277507736615,2,1,-0.65,340,96,8,-31,11,10,-15.066221475161148
340,96,8,-31,11,10,-15.066221475161148,1,1,-0.45,335,93,10,-23,11,12,-11.818407238313982
335,93,10,-23,11,12,-11.818407238313982,2,0,-0.4,330,93,11,-19,12,11,-12.595832003324212
330,93,11,-19,12,11,-12.595832003324212,0,1,-0.25,325,92,11,-21,17,11,-15.080443283992622
325,92,11,-21,17,11,-15.080443283992622,1,2,-0.7,320,91,12,-16,17,13,-14.855565033854727
320,91,12,-16,17,13,-14.855565033854727,1,0,-0.2,315,92,17,-13,17,18,-15.073411121849098
315,92,17,-13,17,18,-15.073411121849098,2,2,-0.9,310,95,17,-18,22,20,-15.128925842699815
310,95,17,-18,22,20,-15.128925842699815,0,2,-0.5,305,91,17,-13,31,21,-12.83121153897035
305,91,17,-13,31,21,-12.83121153897035,0,2,-0.5,300,88,22,-13,39,27,-10.696803323594418
300,88,22,-13,39,27,-10.696803323594418,2,2,-0.9,295,91,31,-15,37,34,-11.95430226007242
295,91,31,-15,37,34,-11.95430226007242,2,0,-0.4,290,89,39,-11,39,39,-13.60329765360646
290,89,39,-11,39,39,-13.60329765360646,1,1,-0.45,285,91,37,-10,41,38,-14.979123968061728
285,91,37,-10,41,38,-14.979123968061728,0,0,0.0,280,87,39,-10,36,40,-17.567277689691657
280,87,39,-10,36,40,-17.567277689691657,0,2,-0.5,275,86,41,-9,30,44,-17.73807364834298
275,86,41,-9,30,44,-17.73807364834298,0,2,-0.5,270,87,36,-10,26,37,-19.47638481283723
270,87,36,-10,26,37,-19.47638481283723,0,0,0.0,265,88,30,-12,29,31,-18.414860029169176
265,88,30,-12,29,31,-18.414860029169176,2,0,-0.4,260,89,26,-17,27,27,-14.883659562010026
260,89,26,-17,27,27,-14.883659562010026,1,0,-0.2,255,88,29,-17,24,30,-15.132330263101293
255,88,29,-17,24,30,-15.132330263101293,2,1,-0.65,250,89,27,-19,21,28,-16.840663452090652
250,89,27,-19,21,28,-16.840663452090652,1,2,-0.7,245,90,24,-21,19,24,-17.27947402846087
245,90,24,-21,19,24,-17.27947402846087,2,2,-0.9,240,93,21,-24,17,23,-18.61248450549653
240,93,21,-24,17,23,-18.61248450549653,1,0,-0.2,235,88,19,-17,13,21,-19.577033119374704
235,88,19,-17,13,21,-19.577033119374704,1,2,-0.7,230,86,17,-20,14,18,-17.947956762560327
230,86,17,-20,14,18,-17.947956762560327,2,2,-0.9,225,87,13,-22,11,14,-15.229443497921077
225,87,13,-22,11,14,-15.229443497921077,0,1,-0.25,220,88,14,-24,13,14,-15.77826393578466
220,88,14,-24,13,14,-15.77826393578466,1,0,-0.2,215,92,11,-26,13,11,-17.071292058890677
215,92,11,-26,13,11,-17.071292058890677,0,2,-0.5,210,95,13,-29,10,15,-16.76996927691927
210,95,13,-29,10,15,-16.76996927691927,2,2,-0.9,205,94,13,-28,9,13,-19.699493895148006
205,94,13,-28,9,13,-19.699493895148006,1,1,-0.45,200,97,10,-34,7,11,-16.88747048634568
200,97,10,-34,7,11,-16.88747048634568,1,1,-0.45,195,99,9,-43,11,10,-17.332608179731107
195,99,9,-43,11,10,-17.332608179731107,1,2,-0.7,190,99,7,-46,12,8,-15.228333775163065
190,99,7,-46,12,8,-15.228333775163065,0,1,-0.25,185,98,11,-51,16,13,-13.412232112727942
185,98,11,-51,16,13,-13.412232112727942,2,2,-0.9,180,95,12,-54,17,13,-13.809792930942377
180,95,12,-54,17,13,-13.809792930942377,0,0,0.0,175,95,16,-58,19,17,-11.01775736013379
175,95,16,-58,19,17,-11.01775736013379,2,1,-0.65,170,99,17,-64,20,19,-12.772393448246442
170,99,17,-64,20,19,-12.772393448246442,1,1,-0.45,165,102,19,-73,18,19,-16.084887427318037
165,102,19,-73,18,19,-16.084887427318037,1,0,-0.2,160,100,20,-76,18,20,-18.521069765006505
160,100,20,-76,18,20,-18.521069765006505,2,2,-0.9,155,101,18,-83,16,20,-17.06012445650401
155,101,18,-83,16,20,-17.06012445650401,1,1,-0.45,150,102,18,-89,22,19,-17.86499795513302
150,102,18,-89,22,19,-17.86499795513302,2,0,-0.4,145,102,16,-95,22,18,-13.589770816191427
145,102,16,-95,22,18,-13.589770816191427,2,0,-0.4,140,98,22,-91,27,22,-12.803212230031534
